window_id,ticker,strategy,family,config_id,params_json,data_status,window_start,window_end,ml_model,ml_fallback,ml_prediction_coverage,ml_oos_label_positive_rate,ml_oos_predicted_positive_rate,total_return,sharpe,max_drawdown,win_rate,avg_profit,trades,profit_factor,gross_profit,gross_loss
evaluation_early_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-06-29 12:00:00+10:00,n/a,False,1.0,,,0.0007407156381484814,0.8001994848976961,-0.0025161715908321725,0.5,9.258945476853917,8,1.4008171311381155,258.87295592226445,184.80139210743314
evaluation_middle_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 12:05:00+10:00,2026-07-08 13:50:00+10:00,n/a,False,1.0,,,-0.0015714764631220568,-1.5105393111993082,-0.003542379016977293,0.375,-19.64345578902489,8,0.5455956220030475,188.68451095027564,345.83215726247477
evaluation_late_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-08 13:55:00+10:00,2026-07-17 16:10:00+10:00,n/a,False,1.0,,,0.00930716167420731,10.333575002999853,-0.0012577608712392996,0.8571428571428571,132.95945248867642,7,38.807602009677154,955.3333374592502,24.61717003851529
evaluation_full,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-07-17 16:10:00+10:00,n/a,False,1.0,,,0.00808984408131086,4.88570970287511,-0.00484331533758231,0.5652173913043478,35.173235136134096,23,2.4190391085877962,1379.0775107349803,570.0931026038962
evaluation_early_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-06-29 12:00:00+10:00,n/a,False,1.0,,,0.0005940231350547442,0.6455013061469449,-0.0026623866866090085,0.5,7.425289188184975,8,1.2978120444373331,258.86474162087296,199.46242811539315
evaluation_middle_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 12:05:00+10:00,2026-07-08 13:50:00+10:00,n/a,False,1.0,,,-0.0015714764631220568,-1.5105393111993082,-0.003542379016977293,0.375,-19.64345578902489,8,0.5455956220030475,188.68451095027564,345.83215726247477
evaluation_late_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-08 13:55:00+10:00,2026-07-17 16:10:00+10:00,n/a,False,1.0,,,0.009077111829343787,10.184369031625627,-0.0012577608712392996,0.8571428571428571,129.67302613348448,7,37.87309229753922,932.3283529729067,24.61717003851529
evaluation_full,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-07-17 16:10:00+10:00,n/a,False,1.0,,,0.008319668848437711,5.008194810674788,-0.00484331533758231,0.5652173913043478,36.17247325407733,23,2.4593526584408334,1402.059987447675,570.0931026038962
evaluation_early_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-06-29 12:00:00+10:00,n/a,False,1.0,,,0.0005940231350547442,0.6455013061469449,-0.0026623866866090085,0.5,7.425289188184975,8,1.2978120444373331,258.86474162087296,199.46242811539315
evaluation_middle_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 12:05:00+10:00,2026-07-08 13:50:00+10:00,n/a,False,1.0,,,-0.0015714764631220568,-1.5105393111993082,-0.003542379016977293,0.375,-19.64345578902489,8,0.5455956220030475,188.68451095027564,345.83215726247477
evaluation_late_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-08 13:55:00+10:00,2026-07-17 16:10:00+10:00,n/a,False,1.0,,,0.00930716167420731,10.333575002999853,-0.0012577608712392996,0.8571428571428571,132.95945248867642,7,38.807602009677154,955.3333374592502,24.61717003851529
evaluation_full,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-07-17 16:10:00+10:00,n/a,False,1.0,,,0.008319668848437711,5.008194810674788,-0.00484331533758231,0.5652173913043478,36.17247325407733,23,2.4593526584408334,1402.059987447675,570.0931026038962
evaluation_early_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-06-29 12:00:00+10:00,n/a,False,1.0,,,0.0005940231350547442,0.6455013061469449,-0.0026623866866090085,0.5,7.425289188184975,8,1.2978120444373331,258.86474162087296,199.46242811539315
evaluation_middle_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 12:05:00+10:00,2026-07-08 13:50:00+10:00,n/a,False,1.0,,,-0.0015714764631220568,-1.5105393111993082,-0.003542379016977293,0.375,-19.64345578902489,8,0.5455956220030475,188.68451095027564,345.83215726247477
evaluation_late_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-08 13:55:00+10:00,2026-07-17 16:10:00+10:00,n/a,False,1.0,,,0.00930716167420731,10.333575002999853,-0.0012577608712392996,0.8571428571428571,132.95945248867642,7,38.807602009677154,955.3333374592502,24.61717003851529
evaluation_full,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-07-17 16:10:00+10:00,n/a,False,1.0,,,0.006802940565108662,4.038269878162731,-0.006113708690102415,0.5652173913043478,29.57800245699539,23,1.9756370638615175,1377.5759471950462,697.2818906841522
evaluation_early_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-06-29 12:00:00+10:00,n/a,False,1.0,,,-0.0006833113944251235,-0.6909124274057954,-0.003935564160768568,0.5,-8.541392430314303,8,0.7911157072141092,258.7932150562453,327.12435449875977
evaluation_middle_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 12:05:00+10:00,2026-07-08 13:50:00+10:00,n/a,False,1.0,,,-0.0015714764631220568,-1.5105393111993082,-0.003542379016977293,0.375,-19.64345578902489,8,0.5455956220030475,188.68451095027564,345.83215726247477
evaluation_late_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-08 13:55:00+10:00,2026-07-17 16:10:00+10:00,n/a,False,1.0,,,0.009077111829343787,10.184369031625627,-0.0012577608712392996,0.8571428571428571,129.67302613348448,7,37.87309229753922,932.3283529729067,24.61717003851529
evaluation_full,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-07-17 16:10:00+10:00,n/a,False,1.0,,,0.007032471943404728,4.161311385165298,-0.006113708690102415,0.5652173913043478,30.57596497132547,23,2.0085550818629185,1400.529085024638,697.2818906841522
evaluation_early_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-06-29 12:00:00+10:00,n/a,False,1.0,,,-0.0006833113944251235,-0.6909124274057954,-0.003935564160768568,0.5,-8.541392430314303,8,0.7911157072141092,258.7932150562453,327.12435449875977
evaluation_middle_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 12:05:00+10:00,2026-07-08 13:50:00+10:00,n/a,False,1.0,,,-0.0015714764631220568,-1.5105393111993082,-0.003542379016977293,0.375,-19.64345578902489,8,0.5455956220030475,188.68451095027564,345.83215726247477
evaluation_late_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-08 13:55:00+10:00,2026-07-17 16:10:00+10:00,n/a,False,1.0,,,0.00930716167420731,10.333575002999853,-0.0012577608712392996,0.8571428571428571,132.95945248867642,7,38.807602009677154,955.3333374592502,24.61717003851529
evaluation_full,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-07-17 16:10:00+10:00,n/a,False,1.0,,,0.007032471943404728,4.161311385165298,-0.006113708690102415,0.5652173913043478,30.57596497132547,23,2.0085550818629185,1400.529085024638,697.2818906841522
evaluation_early_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-06-29 12:00:00+10:00,n/a,False,1.0,,,-0.0006833113944251235,-0.6909124274057954,-0.003935564160768568,0.5,-8.541392430314303,8,0.7911157072141092,258.7932150562453,327.12435449875977
evaluation_middle_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 12:05:00+10:00,2026-07-08 13:50:00+10:00,n/a,False,1.0,,,-0.0015714764631220568,-1.5105393111993082,-0.003542379016977293,0.375,-19.64345578902489,8,0.5455956220030475,188.68451095027564,345.83215726247477
evaluation_late_third,CBA.AX,Freqtrade Sample Strategy,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-08 13:55:00+10:00,2026-07-17 16:10:00+10:00,n/a,False,1.0,,,0.00930716167420731,10.333575002999853,-0.0012577608712392996,0.8571428571428571,132.95945248867642,7,38.807602009677154,955.3333374592502,24.61717003851529
evaluation_full,CBA.AX,ML Classifier,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.55,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":""Random Forest"",""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":0.45,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-07-17 16:10:00+10:00,Random Forest,False,1.0,0.31233211233211233,0.25445665445665444,-0.0007856738241104333,-0.5247806999646365,-0.007258987976807463,0.5862068965517241,-2.709220083138845,29,0.9087367581323309,782.3200987169001,860.8874811279265
evaluation_early_third,CBA.AX,ML Classifier,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.55,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":""Random Forest"",""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":0.45,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-06-29 12:00:00+10:00,Random Forest,False,1.0,0.31233211233211233,0.25445665445665444,0.0010168455420944689,1.1110934492451174,-0.0018470885103207824,0.6666666666666666,8.47371285078775,12,1.5606291544579414,283.0603413958494,181.37578718639642
evaluation_middle_third,CBA.AX,ML Classifier,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.55,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":""Random Forest"",""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":0.45,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 12:05:00+10:00,2026-07-08 13:50:00+10:00,Random Forest,False,1.0,0.31233211233211233,0.25445665445665444,-0.0019362388038932643,-1.8793996400981414,-0.005049091086578028,0.4444444444444444,-21.513764487702932,9,0.6311580309380765,331.32690241277817,524.9507828021045
evaluation_late_third,CBA.AX,ML Classifier,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.55,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":""Random Forest"",""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":0.45,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-08 13:55:00+10:00,2026-07-17 16:10:00+10:00,Random Forest,False,1.0,0.31233211233211233,0.25445665445665444,0.0006147844670925107,1.2977142726192357,-0.0018520163319386551,0.625,7.684805838658226,8,1.5772007454945252,167.98982457762463,106.51137786835884
evaluation_full,CBA.AX,ML Classifier,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.55,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":""Random Forest"",""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":0.45,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-07-17 16:10:00+10:00,Random Forest,False,1.0,0.31233211233211233,0.25445665445665444,-0.0007856738241104333,-0.5247806999646365,-0.007258987976807463,0.5862068965517241,-2.709220083138845,29,0.9087367581323309,782.3200987169001,860.8874811279265
evaluation_early_third,CBA.AX,ML Classifier,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.55,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":""Random Forest"",""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":0.45,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-06-29 12:00:00+10:00,Random Forest,False,1.0,0.31233211233211233,0.25445665445665444,0.0010168455420944689,1.1110934492451174,-0.0018470885103207824,0.6666666666666666,8.47371285078775,12,1.5606291544579414,283.0603413958494,181.37578718639642
evaluation_middle_third,CBA.AX,ML Classifier,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.55,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":""Random Forest"",""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":0.45,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 12:05:00+10:00,2026-07-08 13:50:00+10:00,Random Forest,False,1.0,0.31233211233211233,0.25445665445665444,-0.0019362388038932643,-1.8793996400981414,-0.005049091086578028,0.4444444444444444,-21.513764487702932,9,0.6311580309380765,331.32690241277817,524.9507828021045
evaluation_late_third,CBA.AX,ML Classifier,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.55,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":""Random Forest"",""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":0.45,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-08 13:55:00+10:00,2026-07-17 16:10:00+10:00,Random Forest,False,1.0,0.31233211233211233,0.25445665445665444,0.0006147844670925107,1.2977142726192357,-0.0018520163319386551,0.625,7.684805838658226,8,1.5772007454945252,167.98982457762463,106.51137786835884
evaluation_full,CBA.AX,ML Classifier,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.55,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":""Random Forest"",""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":0.45,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-07-17 16:10:00+10:00,Random Forest,False,1.0,0.31233211233211233,0.25445665445665444,-0.0007856738241104333,-0.5247806999646365,-0.007258987976807463,0.5862068965517241,-2.709220083138845,29,0.9087367581323309,782.3200987169001,860.8874811279265
evaluation_early_third,CBA.AX,ML Classifier,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.55,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":""Random Forest"",""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":0.45,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-06-29 12:00:00+10:00,Random Forest,False,1.0,0.31233211233211233,0.25445665445665444,0.0010168455420944689,1.1110934492451174,-0.0018470885103207824,0.6666666666666666,8.47371285078775,12,1.5606291544579414,283.0603413958494,181.37578718639642
evaluation_middle_third,CBA.AX,ML Classifier,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.55,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":""Random Forest"",""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":0.45,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 12:05:00+10:00,2026-07-08 13:50:00+10:00,Random Forest,False,1.0,0.31233211233211233,0.25445665445665444,-0.0019362388038932643,-1.8793996400981414,-0.005049091086578028,0.4444444444444444,-21.513764487702932,9,0.6311580309380765,331.32690241277817,524.9507828021045
evaluation_late_third,CBA.AX,ML Classifier,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.55,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":""Random Forest"",""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":0.45,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-08 13:55:00+10:00,2026-07-17 16:10:00+10:00,Random Forest,False,1.0,0.31233211233211233,0.25445665445665444,0.0006147844670925107,1.2977142726192357,-0.0018520163319386551,0.625,7.684805838658226,8,1.5772007454945252,167.98982457762463,106.51137786835884
evaluation_full,CBA.AX,ML Classifier,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.55,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":""Random Forest"",""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":0.45,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 16:10:00+10:00,2026-07-17 16:10:00+10:00,Random Forest,False,1.0,0.31233211233211233,0.25445665445665444,-0.0007856738241104333,-0.5247806999646365,-0.007258987976807463,0.5862068965517241,-2.709220083138845,29,0.9087367581323309,782.3200987169001,860.8874811279265
