strategy,family,config_id,params_json,AAPL_total_return,AAPL_sharpe,AAPL_max_drawdown,AAPL_win_rate,AAPL_profit_factor,AAPL_trades,AAPL_ml_prediction_coverage,AAPL_sharpe_delta,AAPL_pf_improved,AAPL_sharpe_improved,TSLA_total_return,TSLA_sharpe,TSLA_max_drawdown,TSLA_win_rate,TSLA_profit_factor,TSLA_trades,TSLA_ml_prediction_coverage,TSLA_sharpe_delta,TSLA_pf_improved,TSLA_sharpe_improved,NVDA_total_return,NVDA_sharpe,NVDA_max_drawdown,NVDA_win_rate,NVDA_profit_factor,NVDA_trades,NVDA_ml_prediction_coverage,NVDA_sharpe_delta,NVDA_pf_improved,NVDA_sharpe_improved,CBA_AX_total_return,CBA_AX_sharpe,CBA_AX_max_drawdown,CBA_AX_win_rate,CBA_AX_profit_factor,CBA_AX_trades,CBA_AX_ml_prediction_coverage,CBA_AX_sharpe_delta,CBA_AX_pf_improved,CBA_AX_sharpe_improved,mean_sharpe,median_sharpe,pooled_profit_factor,sharpe_improved_n,pf_improved_n,both_improved_n,zero_trade_n,window_id
ML Classifier,ml_threshold,ml_xgboost_b0.60_s0.48,"{""buy_threshold"":0.6,""model"":""XGBoost"",""sell_threshold"":0.48,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",0.0092266696184513,2.8391084929612664,-0.0069219057757112,0.5263157894736842,1.3676984716808538,76,1.0,0.3896321878003155,True,True,0.0158656452107708,3.8327989823489728,-0.010654452132035,0.5352112676056338,1.5130632239293555,71,1.0,5.600202580487036,True,True,-0.0085593089227199,-2.274800291274856,-0.0161762202224985,0.4285714285714285,0.7489344308378724,63,1.0,1.3559678971943296,True,True,0.0013223419174028,1.116562643681897,-0.0032964707858145,0.4318181818181818,1.1787651180813474,44,1.0,0.6562438385647418,True,True,1.37841745692932,1.9778355683215816,1.1831215878241084,4,4,4,0,evaluation_full
Mini TradingAgents,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0081871669578612,4.596914080454456,-0.0045696509051861,0.4827586206896552,2.0147927442754394,29,1.0,-0.1713776611873703,True,False,-0.0037355491139572,-1.8863966315078096,-0.0090338601221487,0.3043478260869565,0.7622404527556664,23,1.0,-0.9792718131639198,False,False,-0.0098071008670785,-3.534095730237958,-0.0138613630351016,0.3823529411764705,0.5585904635029325,34,1.0,-0.005876924311545739,False,False,0.0056705446910356,4.281352370070094,-0.0037926951951939,0.40625,1.8944069433458597,32,1.0,-0.19862297150735575,False,False,0.8644435221946957,1.197477869281142,1.0060198676044658,0,1,0,0,evaluation_full
Mini TradingAgents,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0085453933428989,4.768291741641827,-0.0045696509051862,0.4285714285714285,2.0002297198859686,28,1.0,0.0,False,False,-0.001909050246768,-0.9071248183438898,-0.0090338601221486,0.3181818181818182,0.8630530821811341,22,1.0,0.0,False,False,-0.0097928656301077,-3.528218805926412,-0.0138613630351016,0.3823529411764705,0.5592320502140004,34,1.0,0.0,False,False,0.005989593929359,4.4799753415774495,-0.0037926951951939,0.3870967741935484,1.944514835085425,31,1.0,0.0,False,False,1.2032308647372436,1.7864252616167797,1.0555039584045944,0,0,0,0,evaluation_full
Mini TradingAgents,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0085453933428989,4.768291741641827,-0.0045696509051862,0.4285714285714285,2.0002297198859686,28,1.0,0.0,False,False,-3.691767528679613e-06,0.0111823881564508,-0.0090338601221486,0.3181818181818182,0.9997356396482452,22,1.0,0.9183072065003406,True,True,-0.0097928656301077,-3.528218805926412,-0.0138613630351016,0.3823529411764705,0.5592320502140004,34,1.0,0.0,False,False,0.005989593929359,4.4799753415774495,-0.0037926951951939,0.3870967741935484,1.944514835085425,31,1.0,0.0,False,False,1.4328076663623288,2.24557886486695,1.0927875414863404,1,1,1,0,evaluation_full
Mini TradingAgents,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0081141592796325,4.547949546962936,-0.0045696509051861,0.4666666666666667,1.9302678311993244,30,1.0,-0.22034219467889038,False,False,-0.0037355491139572,-1.8863966315078096,-0.0090338601221487,0.3043478260869565,0.7622404527556664,23,1.0,-0.9792718131639198,False,False,-0.0098937370138232,-3.5561954515144403,-0.0138613630351016,0.3714285714285714,0.5564207444094367,35,1.0,-0.02797664558802815,False,False,0.0056705446910356,4.281352370070094,-0.0037926951951939,0.40625,1.8944069433458597,32,1.0,-0.19862297150735575,False,False,0.846677458502695,1.197477869281142,1.0029280928531747,0,0,0,0,evaluation_full
Mini TradingAgents,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0085453933428989,4.768291741641827,-0.0045696509051862,0.4285714285714285,2.0002297198859686,28,1.0,0.0,False,False,-0.001909050246768,-0.9071248183438898,-0.0090338601221486,0.3181818181818182,0.8630530821811341,22,1.0,0.0,False,False,-0.0098795030223532,-3.5503313816763407,-0.0138613630351016,0.3714285714285714,0.5570598121872461,35,1.0,-0.02211257574992853,False,False,0.005989593929359,4.4799753415774495,-0.0037926951951939,0.3870967741935484,1.944514835085425,31,1.0,0.0,False,False,1.1977027207997613,1.7864252616167797,1.0537154328474463,0,0,0,0,evaluation_full
Mini TradingAgents,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0085453933428989,4.768291741641827,-0.0045696509051862,0.4285714285714285,2.0002297198859686,28,1.0,0.0,False,False,-3.691767528679613e-06,0.0111823881564508,-0.0090338601221486,0.3181818181818182,0.9997356396482452,22,1.0,0.9183072065003406,True,True,-0.0098795030223532,-3.5503313816763407,-0.0138613630351016,0.3714285714285714,0.5570598121872461,35,1.0,-0.02211257574992853,False,False,0.005989593929359,4.4799753415774495,-0.0037926951951939,0.3870967741935484,1.944514835085425,31,1.0,0.0,False,False,1.4272795224248465,2.24557886486695,1.0909367386810178,1,1,1,0,evaluation_full
Mini TradingAgents,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0081871669578612,4.596914080454456,-0.0045696509051861,0.4827586206896552,2.0147927442754394,29,1.0,-0.1713776611873703,True,False,-0.0037355491139572,-1.8863966315078096,-0.0090338601221487,0.3043478260869565,0.7622404527556664,23,1.0,-0.9792718131639198,False,False,-0.0098071008670785,-3.534095730237958,-0.0138613630351016,0.3823529411764705,0.5585904635029325,34,1.0,-0.005876924311545739,False,False,0.0056705446910356,4.281352370070094,-0.0037926951951939,0.40625,1.8944069433458597,32,1.0,-0.19862297150735575,False,False,0.8644435221946957,1.197477869281142,1.0060198676044658,0,1,0,0,evaluation_full
Mini TradingAgents,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0085453933428989,4.768291741641827,-0.0045696509051862,0.4285714285714285,2.0002297198859686,28,1.0,0.0,False,False,-0.001909050246768,-0.9071248183438898,-0.0090338601221486,0.3181818181818182,0.8630530821811341,22,1.0,0.0,False,False,-0.0097928656301077,-3.528218805926412,-0.0138613630351016,0.3823529411764705,0.5592320502140004,34,1.0,0.0,False,False,0.005989593929359,4.4799753415774495,-0.0037926951951939,0.3870967741935484,1.944514835085425,31,1.0,0.0,False,False,1.2032308647372436,1.7864252616167797,1.0555039584045944,0,0,0,0,evaluation_full
Mini TradingAgents,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0085453933428989,4.768291741641827,-0.0045696509051862,0.4285714285714285,2.0002297198859686,28,1.0,0.0,False,False,-3.691767528679613e-06,0.0111823881564508,-0.0090338601221486,0.3181818181818182,0.9997356396482452,22,1.0,0.9183072065003406,True,True,-0.0097928656301077,-3.528218805926412,-0.0138613630351016,0.3823529411764705,0.5592320502140004,34,1.0,0.0,False,False,0.005989593929359,4.4799753415774495,-0.0037926951951939,0.3870967741935484,1.944514835085425,31,1.0,0.0,False,False,1.4328076663623288,2.24557886486695,1.0927875414863404,1,1,1,0,evaluation_full
Multi-factor model,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.014158720116179,4.794324880502505,-0.0066612933630184,0.4705882352941176,1.820793516832364,51,1.0,0.05661509116319419,True,True,-0.0012488010054151,-0.3802077147620351,-0.0171471588176772,0.4651162790697674,0.9525190067181794,43,1.0,0.7256278866744974,True,True,-0.0129184723164686,-3.75774752126857,-0.0170717435696566,0.3773584905660377,0.6398557996894083,53,1.0,0.154069231119347,True,True,0.000202197823802,0.1300386965827105,-0.0041860680347574,0.3508771929824561,1.0136664066797283,57,1.0,-0.4381041675078874,False,False,0.19660208526365275,-0.1250845090896623,1.00205531246466,3,3,3,0,evaluation_full
Multi-factor model,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0139961537807853,4.737709789339311,-0.0066612933630184,0.44,1.7995788762950355,50,1.0,0.0,False,False,-0.0034431391362705,-1.1058356014365325,-0.0171471588176771,0.4523809523809524,0.868936697693879,42,1.0,0.0,False,False,-0.0134829147576288,-3.911816752387917,-0.0176338110473521,0.3773584905660377,0.624173313838649,53,1.0,0.0,False,False,0.0009542794322039,0.5681428640905979,-0.0041089187555409,0.3454545454545454,1.0676298605927457,55,1.0,0.0,False,False,0.07205007490136489,-0.2688463686729673,0.9789291616382129,0,0,0,0,evaluation_full
Multi-factor model,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0146423069273604,4.955782949521825,-0.0061419083305055,0.4489795918367347,1.8277603685859607,49,1.0,0.21807316018251388,True,True,-0.0015987224636698,-0.4925624973063945,-0.0171471588176777,0.4523809523809524,0.939256801606812,42,1.0,0.613273104130138,True,True,-0.012766428322097,-3.718575411723914,-0.0169987255990442,0.392156862745098,0.6294302763075231,51,1.0,0.19324134066400278,True,True,0.0011481469955041,0.6796474660279966,-0.0041089187555415,0.3518518518518518,1.082175665483356,54,1.0,0.11150460193739875,True,True,0.3560731266298782,0.09354248436080106,1.0154201676264087,4,4,4,0,evaluation_full
Multi-factor model,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0104805467249606,3.750738767220768,-0.0066612933630184,0.4509803921568627,1.575936628000821,51,1.0,-0.986971022118543,False,False,-0.0012488010054151,-0.3802077147620351,-0.0171471588176772,0.4651162790697674,0.9525190067181794,43,1.0,0.7256278866744974,True,True,-0.0130047872305127,-3.776640611724583,-0.0171576953027059,0.3703703703703703,0.6383198060086617,54,1.0,0.13517614066333383,True,True,0.000202197823802,0.1300386965827105,-0.0041860680347574,0.3508771929824561,1.0136664066797283,57,1.0,-0.4381041675078874,False,False,-0.06901771567078485,-0.1250845090896623,0.9625109469573448,2,2,2,0,evaluation_full
Multi-factor model,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0136859352867955,4.632849004260468,-0.0066612933630184,0.44,1.7682984738952343,50,1.0,-0.10486078507884322,False,False,-0.0034431391362705,-1.1058356014365325,-0.0171471588176771,0.4523809523809524,0.868936697693879,42,1.0,0.0,False,False,-0.0135692292919363,-3.93042495759764,-0.0177197624022625,0.3703703703703703,0.6226751844775208,54,1.0,-0.018608205209723394,False,False,0.0009542794322039,0.5681428640905979,-0.0041089187555409,0.3454545454545454,1.0676298605927457,55,1.0,0.0,False,False,0.04118282732922324,-0.2688463686729673,0.974806162522327,0,0,0,0,evaluation_full
Multi-factor model,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0143318907515006,4.850833796534476,-0.0061419083305055,0.4489795918367347,1.7962975308325813,49,1.0,0.11312400719516535,False,True,-0.0015987224636698,-0.4925624973063945,-0.0171471588176777,0.4523809523809524,0.939256801606812,42,1.0,0.613273104130138,True,True,-0.0128528055448201,-3.7375671849622014,-0.0170847325202551,0.3846153846153846,0.6278560764804082,52,1.0,0.1742495674257154,True,True,0.0011481469955041,0.6796474660279966,-0.0041089187555415,0.3518518518518518,1.082175665483356,54,1.0,0.11150460193739875,True,True,0.32508789507346925,0.09354248436080106,1.0110799057823765,4,3,3,0,evaluation_full
Multi-factor model,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.014158720116179,4.794324880502505,-0.0066612933630184,0.4705882352941176,1.820793516832364,51,1.0,0.05661509116319419,True,True,-0.0012488010054151,-0.3802077147620351,-0.0171471588176772,0.4651162790697674,0.9525190067181794,43,1.0,0.7256278866744974,True,True,-0.0129184723164686,-3.75774752126857,-0.0170717435696566,0.3773584905660377,0.6398557996894083,53,1.0,0.154069231119347,True,True,0.000202197823802,0.1300386965827105,-0.0041860680347574,0.3508771929824561,1.0136664066797283,57,1.0,-0.4381041675078874,False,False,0.19660208526365275,-0.1250845090896623,1.00205531246466,3,3,3,0,evaluation_full
Multi-factor model,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0139961537807853,4.737709789339311,-0.0066612933630184,0.44,1.7995788762950355,50,1.0,0.0,False,False,-0.0034431391362705,-1.1058356014365325,-0.0171471588176771,0.4523809523809524,0.868936697693879,42,1.0,0.0,False,False,-0.0134829147576288,-3.911816752387917,-0.0176338110473521,0.3773584905660377,0.624173313838649,53,1.0,0.0,False,False,0.0009542794322039,0.5681428640905979,-0.0041089187555409,0.3454545454545454,1.0676298605927457,55,1.0,0.0,False,False,0.07205007490136489,-0.2688463686729673,0.9789291616382129,0,0,0,0,evaluation_full
Multi-factor model,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0146423069273604,4.955782949521825,-0.0061419083305055,0.4489795918367347,1.8277603685859607,49,1.0,0.21807316018251388,True,True,-0.0015987224636698,-0.4925624973063945,-0.0171471588176777,0.4523809523809524,0.939256801606812,42,1.0,0.613273104130138,True,True,-0.012766428322097,-3.718575411723914,-0.0169987255990442,0.392156862745098,0.6294302763075231,51,1.0,0.19324134066400278,True,True,0.0011481469955041,0.6796474660279966,-0.0041089187555415,0.3518518518518518,1.082175665483356,54,1.0,0.11150460193739875,True,True,0.3560731266298782,0.09354248436080106,1.0154201676264087,4,4,4,0,evaluation_full
Multi-factor model,multifactor_weights,factor_balanced_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.0119675090129838,4.024761511113939,-0.0071459059950631,0.4523809523809524,1.6959920089976994,42,1.0,-0.7129482782253715,False,False,1.243183035715134e-05,0.0210348745010804,-0.0153163223270674,0.4848484848484848,1.000593165914435,33,1.0,1.126870475937613,True,True,-0.0133026353279137,-3.770651420470558,-0.0169481098398912,0.4444444444444444,0.6244050701746083,45,1.0,0.14116533191735892,True,True,-0.0046768562779399,-3.2903913765856267,-0.0080953145262478,0.2894736842105263,0.6478962001285042,38,1.0,-3.8585342406762244,False,False,-0.7538116028602911,-1.6346782510422733,0.9309232821887834,2,2,2,0,evaluation_full
Multi-factor model,multifactor_weights,factor_balanced_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",0.0102758038958499,3.1458710723410297,-0.0066612933630184,0.4038461538461538,1.4966813207959129,52,1.0,-1.5918387169982813,False,False,-0.008943019728862,-2.8069439437766674,-0.0212728447940873,0.4222222222222222,0.7133702224111541,45,1.0,-1.701108342340135,False,False,-0.007784782245615,-2.231918137432861,-0.012069642084158,0.3846153846153846,0.7721167694126377,52,1.0,1.6798986149550559,True,True,0.0020967111364016,1.261058147756227,-0.004804761158598,0.3518518518518518,1.1630869843931548,54,1.0,0.6929152836656292,True,True,-0.1579832152780679,-0.48542999483831695,0.955965925392208,2,2,2,0,evaluation_full
